id	logFC	P.Value	adj.P.Val
CCR2	2.727202135332555	3.807999472470337e-09	1.5433175220502423e-07
UBASH3A	2.2899182516720593	3.8060204611734624e-09	1.5433175220502423e-07
CEL	-2.34174115781013	3.878762135289726e-09	1.5514241203182577e-07
PIK3CD-AS1	2.2165588433501764	3.894121720938106e-09	1.5514241203182577e-07
IKZF3	2.6243928984174527	3.865334395730916e-09	1.5514241203182577e-07
CD53	1.9163940905588692	3.889552279909083e-09	1.5514241203182577e-07
LOC101928068	-0.8409229438799217	3.917505568172296e-09	1.5522338738397897e-07
TRPV2	1.0056102279906263	3.9458622024921365e-09	1.5551765157712127e-07
SLC25A40	-0.5944506031942307	3.990613091082391e-09	1.5692149967313456e-07
MOB1B	-0.6985452591539598	4.048165519415516e-09	1.584593992839094e-07
PIGR	1.2033059954937109	4.070348091342798e-09	1.5896559454916966e-07
